sample_code,Treg_cluster
TCGA-S9-A7QY,1
TCGA-OR-A5J7,1
TCGA-WQ-AB4B,1
TCGA-E2-A14Q,0
TCGA-ES-A2HS,1
TCGA-OR-A5LD,1
TCGA-A2-A1FZ,0
TCGA-BF-AAP6,1
TCGA-FB-A5VM,0
TCGA-BQ-5886,1
TCGA-QQ-A8VG,0
TCGA-57-1993,1
TCGA-DO-A1K0,1
TCGA-G9-6384,0
TCGA-ZB-A96O,0
TCGA-IB-7888,0
TCGA-22-1002,0
TCGA-G5-6641,1
TCGA-OL-A5D6,0
TCGA-39-5011,0
TCGA-2G-AAG8,0
TCGA-15-0742,1
TCGA-4Z-AA7Q,0
TCGA-EL-A3GZ,1
TCGA-73-4668,0
TCGA-CR-5248,0
TCGA-OR-A5K1,1
TCGA-2Z-A9JJ,1
TCGA-AR-A1AQ,0
TCGA-3H-AB3T,0
TCGA-ZG-A9L0,0
TCGA-EW-A1P8,0
TCGA-CJ-6033,1
TCGA-85-6798,1
TCGA-CV-7177,1
TCGA-91-6831,0
TCGA-E8-A438,1
TCGA-BH-A1EW,0
TCGA-IN-A6RI,1
TCGA-Y8-A896,0
TCGA-K4-A3WV,1
TCGA-L9-A444,0
TCGA-D3-A51F,0
TCGA-G3-A7M9,1
TCGA-IH-A3EA,1
TCGA-IP-7968,1
TCGA-5M-AAT5,1
TCGA-EL-A3CX,1
TCGA-B0-4845,0
TCGA-CS-5395,1
TCGA-AO-A03U,0
TCGA-EJ-A7NN,0
TCGA-13-1507,0
TCGA-IB-7652,0
TCGA-E9-A226,1
TCGA-HM-A3JK,0
TCGA-DK-A2I6,1
TCGA-CK-6748,1
TCGA-05-5425,0
TCGA-TQ-A7RR,1
TCGA-BJ-A28R,0
TCGA-AN-A0XR,1
TCGA-H8-A6C1,0
TCGA-ZJ-AAXJ,0
TCGA-24-1557,1
TCGA-HU-8608,0
TCGA-AF-2691,0
TCGA-CV-5430,0
TCGA-BC-A8YO,0
TCGA-DA-A1I1,0
TCGA-77-8140,1
TCGA-HE-A5NF,0
TCGA-GR-A4D6,0
TCGA-2G-AAF1,0
TCGA-A2-A4S1,1
TCGA-BP-4327,0
TCGA-44-6775,0
TCGA-QR-A6GW,1
TCGA-ZG-A9ND,1
TCGA-CU-A0YN,1
TCGA-49-6745,0
TCGA-AX-A3G9,1
TCGA-D3-A51J,0
TCGA-HT-A5R5,1
TCGA-HZ-8637,0
TCGA-CV-7263,0
TCGA-DK-A6B6,0
TCGA-HT-A618,1
TCGA-BR-4370,0
TCGA-2Y-A9H3,0
TCGA-12-0616,1
TCGA-BR-8365,0
TCGA-T2-A6X0,0
TCGA-HU-A4H6,0
TCGA-E2-A1B0,0
TCGA-UZ-A9PJ,1
TCGA-RD-A7C1,0
TCGA-DQ-5629,1
TCGA-CU-A72E,1
TCGA-C8-A26W,0
TCGA-EJ-A8FS,1
TCGA-FK-A3SE,1
TCGA-HZ-7923,0
TCGA-EM-A1CV,1
TCGA-QH-A65V,1
TCGA-RD-A7BW,0
TCGA-56-8309,0
TCGA-DU-A5TU,1
TCGA-FR-A728,0
TCGA-BF-AAP2,0
TCGA-A6-5665,0
TCGA-24-1471,1
TCGA-77-8139,0
TCGA-HU-A4H2,0
TCGA-CR-7368,0
TCGA-D8-A1JH,0
TCGA-S9-A6WP,1
TCGA-JV-A5VE,0
TCGA-05-5429,0
TCGA-QS-A744,1
TCGA-BJ-A3EZ,1
TCGA-EL-A3H7,0
TCGA-IG-A625,0
TCGA-CH-5761,1
TCGA-FT-A61P,0
TCGA-VS-A9V1,1
TCGA-EY-A2ON,1
TCGA-EJ-7781,0
TCGA-QR-A70I,1
TCGA-28-5215,1
TCGA-G6-A5PC,0
TCGA-CQ-A4C6,0
TCGA-FU-A3HZ,0
TCGA-BB-4223,0
TCGA-19-2620,1
TCGA-NJ-A7XG,1
TCGA-GS-A9TQ,0
TCGA-BP-4999,0
TCGA-EA-A78R,0
TCGA-EL-A3T8,1
TCGA-P8-A5KC,1
TCGA-S9-A6U5,1
TCGA-EE-A3JI,1
TCGA-XY-A8S2,0
TCGA-E1-A7YO,1
TCGA-F5-6813,0
TCGA-DK-A3IQ,1
TCGA-JW-A5VG,0
TCGA-SP-A6QJ,1
TCGA-CF-A1HR,0
TCGA-H7-A76A,0
TCGA-C5-A1MJ,0
TCGA-E9-A3Q9,1
TCGA-BH-A0DL,0
TCGA-QH-A6X8,1
TCGA-DJ-A2Q7,1
TCGA-CZ-5462,1
TCGA-P4-A5ED,1
TCGA-HU-8238,0
TCGA-99-7458,0
TCGA-IN-AB1V,0
TCGA-B9-4114,0
TCGA-97-7546,0
TCGA-M8-A5N4,1
TCGA-AN-A0AL,0
TCGA-B0-5709,1
TCGA-UY-A78N,1
TCGA-EM-A3ST,1
TCGA-67-3772,0
TCGA-04-1514,1
TCGA-GC-A6I3,0
TCGA-B8-5549,1
TCGA-B6-A0WW,1
TCGA-BH-A0DH,0
TCGA-AB-2900,1
TCGA-HE-7128,0
TCGA-G9-6362,1
TCGA-D5-6927,0
TCGA-HC-A631,1
TCGA-OL-A5RZ,1
TCGA-BH-A18N,1
TCGA-HT-7610,1
TCGA-CR-7397,0
TCGA-85-7710,0
TCGA-D9-A3Z1,0
TCGA-D8-A1JL,0
TCGA-F9-A97G,1
TCGA-05-4395,0
TCGA-HT-7875,1
TCGA-AB-2942,0
TCGA-77-7140,1
TCGA-ZF-AA56,0
TCGA-XE-AANV,0
TCGA-CN-6023,0
TCGA-PK-A5H9,1
TCGA-S8-A6BV,0
TCGA-AK-3440,1
TCGA-22-4595,0
TCGA-AZ-4684,0
TCGA-56-5898,0
TCGA-CN-A63V,0
TCGA-19-2624,1
TCGA-AX-A3GB,0
TCGA-S9-A6WD,1
TCGA-KK-A8ID,1
TCGA-SX-A71S,1
TCGA-A6-6652,1
TCGA-C5-A8YT,1
TCGA-CV-6953,0
TCGA-4Z-AA7Y,1
TCGA-FV-A496,1
TCGA-2Z-A9JE,1
TCGA-N7-A4Y0,1
TCGA-CV-A45R,0
TCGA-D8-A1JC,0
TCGA-20-0991,0
TCGA-BH-A209,0
TCGA-ZX-AA5X,0
TCGA-5M-AAT6,0
TCGA-B0-4842,0
TCGA-83-5908,0
TCGA-30-1861,1
TCGA-R8-A73M,1
TCGA-EW-A1OW,0
TCGA-DX-AB2P,1
TCGA-DD-AAEH,0
TCGA-02-0047,1
TCGA-B6-A2IU,1
TCGA-50-5939,0
TCGA-XK-AAIR,0
TCGA-91-7771,0
TCGA-C8-A137,1
TCGA-VQ-A91E,0
TCGA-IG-A4P3,0
TCGA-B0-5107,0
TCGA-AA-3517,0
TCGA-29-2414,1
TCGA-55-6984,0
TCGA-EE-A182,0
TCGA-E2-A1LB,1
TCGA-ZN-A9VS,1
TCGA-DX-AB3B,1
TCGA-ET-A39K,0
TCGA-S9-A6TS,1
TCGA-S9-A6TW,1
TCGA-NI-A4U2,1
TCGA-BR-8369,0
TCGA-QR-A700,1
TCGA-G2-A2EK,0
TCGA-CD-A489,0
TCGA-E2-A1L8,0
TCGA-IB-AAUU,0
TCGA-E1-5303,1
TCGA-FD-A3SO,0
TCGA-33-AAS8,0
TCGA-G4-6302,0
TCGA-09-1665,0
TCGA-V1-A9Z9,1
TCGA-KL-8340,1
TCGA-XE-A8H4,0
TCGA-50-8459,0
TCGA-CZ-4866,0
TCGA-XU-A92Y,0
TCGA-BP-4988,0
TCGA-2Z-A9JR,0
TCGA-HC-7747,1
TCGA-DD-A3A3,1
TCGA-A7-A26J,0
TCGA-YG-AA3O,0
TCGA-YL-A8SR,1
TCGA-98-8023,0
TCGA-EE-A181,0
TCGA-BH-A0E7,1
TCGA-39-5029,0
TCGA-EJ-A8FP,1
TCGA-G6-A8L6,0
TCGA-BP-4353,0
TCGA-EY-A547,1
TCGA-RB-A7B8,0
TCGA-TT-A6YP,1
TCGA-CV-A6JO,0
TCGA-24-1928,0
TCGA-VS-A958,0
TCGA-BR-A4QI,0
TCGA-25-1870,1
TCGA-IM-A420,0
TCGA-FS-A1ZH,0
TCGA-69-7980,0
TCGA-J4-A67S,0
TCGA-77-7465,0
TCGA-WC-A882,1
TCGA-AQ-A54N,1
TCGA-GS-A9TU,0
TCGA-HT-7606,1
TCGA-VQ-A91A,0
TCGA-4Z-AA7M,1
TCGA-BL-A3JM,1
TCGA-ZF-AA4U,1
TCGA-EJ-A46I,1
TCGA-QU-A6IM,0
TCGA-AB-2866,0
TCGA-ZF-AA53,0
TCGA-CF-A9FF,0
TCGA-77-8131,0
TCGA-DJ-A3VK,1
TCGA-AJ-A2QO,1
TCGA-VQ-A8DU,0
TCGA-R5-A7ZE,1
TCGA-AJ-A3NG,1
TCGA-UF-A7JF,0
TCGA-HJ-7597,0
TCGA-D8-A73U,0
TCGA-EL-A4KD,1
TCGA-D8-A27N,0
TCGA-24-2262,0
TCGA-G7-A8LE,0
TCGA-FE-A238,1
TCGA-LL-A8F5,0
TCGA-DQ-7595,0
TCGA-ZB-A96Q,0
TCGA-22-5472,0
TCGA-B8-5551,0
TCGA-XJ-A9DK,1
TCGA-L5-A88Z,1
TCGA-09-1661,1
TCGA-DK-A3IV,0
TCGA-BT-A2LA,0
TCGA-BP-4174,0
TCGA-CV-5973,1
TCGA-WE-A8K5,0
TCGA-KS-A4I7,1
TCGA-FJ-A3Z9,1
TCGA-C8-A8HP,0
TCGA-DU-6408,1
TCGA-XU-A92V,0
TCGA-2G-AALR,1
TCGA-CN-5358,0
TCGA-BH-A6R8,0
TCGA-AC-A2FM,0
TCGA-BR-7851,0
TCGA-AK-3426,0
TCGA-FR-A3R1,0
TCGA-BH-A202,0
TCGA-19-0957,1
TCGA-EB-A430,0
TCGA-XF-AAMT,0
TCGA-FG-5964,1
TCGA-XF-AAN4,0
TCGA-77-8150,0
TCGA-EE-A3AG,1
TCGA-CJ-4640,0
TCGA-D3-A2JP,0
TCGA-13-1498,0
TCGA-CE-A13K,1
TCGA-OL-A5RY,0
TCGA-SB-A6J6,0
TCGA-78-7143,0
TCGA-XF-A8HB,1
TCGA-CR-7390,1
TCGA-DB-A64Q,1
TCGA-BP-4795,0
TCGA-BT-A0S7,1
TCGA-S9-A7IZ,1
TCGA-CN-5364,0
TCGA-S9-A6WH,1
TCGA-75-5126,0
TCGA-HT-7602,1
TCGA-20-1686,1
TCGA-FC-A66V,1
TCGA-DU-7304,1
TCGA-NJ-A4YQ,0
TCGA-VS-A8EL,0
TCGA-85-7843,0
TCGA-BP-4346,0
TCGA-YL-A8HL,1
TCGA-FD-A5C1,0
TCGA-KS-A41L,0
TCGA-FE-A233,1
TCGA-50-6594,0
TCGA-ER-A195,0
TCGA-CW-6087,1
TCGA-AR-A0U2,0
TCGA-E9-A1NF,1
TCGA-G4-6310,1
TCGA-HT-7858,1
TCGA-CV-7438,0
TCGA-2G-AAFV,0
TCGA-CQ-6222,0
TCGA-C8-A12V,0
TCGA-46-3765,0
TCGA-32-1982,1
TCGA-A7-A26E,1
TCGA-G5-6572,1
TCGA-86-8055,0
TCGA-AO-A03N,1
TCGA-39-5040,0
TCGA-MP-A5C7,1
TCGA-OR-A5LT,1
TCGA-B0-5094,0
TCGA-UF-A71E,1
TCGA-MH-A855,0
TCGA-EE-A2A2,0
TCGA-ZP-A9D4,1
TCGA-BH-A42T,0
TCGA-44-5645,0
TCGA-BH-A0HO,1
TCGA-ZM-AA06,0
TCGA-CV-A45U,0
TCGA-WB-A81G,1
TCGA-97-7547,0
TCGA-NH-A6GA,0
TCGA-UF-A719,1
TCGA-27-1835,1
TCGA-04-1362,1
TCGA-VF-A8AB,0
TCGA-HC-8260,1
TCGA-MT-A51X,0
TCGA-CI-6623,1
TCGA-HT-7860,1
TCGA-61-1911,0
TCGA-92-7340,0
TCGA-DE-A4MD,0
TCGA-AR-A254,0
TCGA-EJ-8472,1
TCGA-DU-7006,1
TCGA-43-6773,0
TCGA-50-5935,0
TCGA-NA-A5I1,1
TCGA-A6-2678,0
TCGA-BQ-7059,1
TCGA-55-7914,0
TCGA-ZJ-AB0I,0
TCGA-C5-A2LZ,0
TCGA-G8-6906,0
TCGA-DX-A7ES,0
TCGA-BH-A0HL,1
TCGA-EE-A185,1
TCGA-DX-A6BF,0
TCGA-HU-A4GF,0
TCGA-39-5034,0
TCGA-85-A50M,0
TCGA-DS-A0VM,0
TCGA-KN-8437,1
TCGA-CQ-7065,1
TCGA-CM-5863,1
TCGA-IB-7645,0
TCGA-EL-A3T0,0
TCGA-QK-AA3K,0
TCGA-VS-A950,1
TCGA-AC-A3HN,0
TCGA-A3-A6NJ,0
TCGA-55-7576,0
TCGA-IR-A3LK,0
TCGA-BH-A0H7,0
TCGA-ED-A7XO,0
TCGA-DC-6155,1
TCGA-DU-7009,1
TCGA-GL-A4EM,0
TCGA-AC-A6IW,0
TCGA-EW-A1J5,0
TCGA-DD-A4NE,1
TCGA-UF-A71A,1
TCGA-BM-6198,0
TCGA-ZP-A9D0,1
TCGA-CN-A498,0
TCGA-KK-A6E5,1
TCGA-EE-A2A6,0
TCGA-JY-A6FD,0
TCGA-44-2666,0
TCGA-X7-A8M7,0
TCGA-BF-A1PU,1
TCGA-55-7284,0
TCGA-EO-A3AV,0
TCGA-DJ-A3UO,1
TCGA-06-0747,1
TCGA-DS-A1OC,0
TCGA-DU-7010,1
TCGA-B0-5706,1
TCGA-73-4676,0
TCGA-CV-7250,0
TCGA-D3-A2JE,1
TCGA-HD-A633,1
TCGA-VD-AA8N,1
TCGA-C5-A3HE,0
TCGA-QH-A6X3,1
TCGA-FU-A23L,0
TCGA-SC-A6LQ,0
TCGA-D9-A6EA,1
TCGA-FD-A3B4,0
TCGA-BF-A3DM,1
TCGA-DU-8164,1
TCGA-66-2782,0
TCGA-OL-A6VO,0
TCGA-AC-A23E,1
TCGA-F1-6875,1
TCGA-DX-A2J4,0
TCGA-CV-6936,0
TCGA-EM-A3FO,1
TCGA-30-1853,1
TCGA-78-7166,0
TCGA-LK-A4O5,0
TCGA-BJ-A45K,1
TCGA-FD-A3N5,0
TCGA-D5-6922,0
TCGA-P5-A5F0,1
TCGA-AJ-A3NH,1
TCGA-MA-AA3W,0
TCGA-50-5049,0
TCGA-G9-6370,1
TCGA-B8-5164,0
TCGA-IG-A7DP,0
TCGA-DU-7018,1
TCGA-VQ-A8PK,0
TCGA-L5-A4OI,1
TCGA-D3-A8GS,0
TCGA-55-8506,0
TCGA-CN-6012,0
TCGA-58-A46K,0
TCGA-A8-A09W,1
TCGA-AX-A2IN,0
TCGA-29-1707,0
TCGA-B6-A0IM,1
TCGA-44-3396,0
TCGA-X7-A8M8,0
TCGA-HU-A4GU,0
TCGA-BP-5010,0
TCGA-B0-5116,0
TCGA-RP-A694,0
TCGA-24-2289,0
TCGA-97-8172,0
TCGA-CN-A642,0
TCGA-N5-A59E,1
TCGA-EM-A22I,0
TCGA-E2-A1IG,1
TCGA-BR-4366,0
TCGA-66-2768,0
TCGA-BH-A1F0,0
TCGA-WK-A8XY,1
TCGA-HT-7693,1
TCGA-44-2661,0
TCGA-AC-A5EH,0
TCGA-DD-A4NK,1
TCGA-4Z-AA86,0
TCGA-JY-A6FH,1
TCGA-X7-A8DG,0
TCGA-BP-4161,0
TCGA-EM-A22J,1
TCGA-NG-A4VU,1
TCGA-85-8481,0
TCGA-B0-5098,1
TCGA-MK-A84Z,1
TCGA-T9-A92H,1
TCGA-PR-A5PH,1
TCGA-50-6597,0
TCGA-69-8255,0
TCGA-DD-AACY,1
TCGA-DD-AADW,1
TCGA-EW-A1PD,1
TCGA-A5-A3LO,1
TCGA-CV-A45Y,0
TCGA-D8-A1J8,0
TCGA-AB-2897,0
TCGA-KM-8443,1
TCGA-23-1122,1
TCGA-3A-A9IZ,1
TCGA-37-4141,0
TCGA-62-A46U,0
TCGA-3C-AALK,0
TCGA-ED-A459,1
TCGA-CZ-5463,1
TCGA-HC-A6AO,1
TCGA-FY-A40M,1
TCGA-CN-A641,1
TCGA-AR-A24N,1
TCGA-A2-A0CQ,1
TCGA-DX-A6Z0,0
TCGA-A4-A48D,0
TCGA-44-2668,0
TCGA-3B-A9HY,0
TCGA-D3-A1Q4,1
TCGA-FY-A3I5,0
TCGA-AB-2879,1
TCGA-G9-6366,1
TCGA-FB-AAQ2,0
TCGA-60-2715,0
TCGA-43-6143,0
TCGA-FV-A3I1,0
TCGA-D5-5540,1
TCGA-AQ-A1H3,0
TCGA-2G-AAFN,0
TCGA-BP-4995,0
TCGA-BQ-5894,1
TCGA-BQ-7051,1
TCGA-J8-A3YG,0
TCGA-DJ-A2PR,0
TCGA-28-5220,1
TCGA-57-1584,1
TCGA-AB-2886,0
TCGA-CC-A3M9,0
TCGA-60-2709,0
TCGA-77-A5GA,0
TCGA-25-1623,0
TCGA-29-1774,1
TCGA-NF-A4WU,1
TCGA-58-8388,0
TCGA-IB-A7LX,0
TCGA-DD-A1EH,1
TCGA-85-6560,0
TCGA-DO-A1JZ,1
TCGA-KK-A7B4,0
TCGA-97-8176,0
TCGA-C8-A131,0
TCGA-WB-A80L,1
TCGA-ET-A3DR,1
TCGA-ET-A25I,0
TCGA-AB-2983,0
TCGA-AR-A2LQ,1
TCGA-EL-A3MY,0
TCGA-B8-A54H,0
TCGA-A2-A0EP,0
TCGA-A6-5657,0
TCGA-BT-A2LB,0
TCGA-GV-A3QF,1
TCGA-DX-A8BU,1
TCGA-C5-A7UE,0
TCGA-86-8358,0
TCGA-V4-A9F3,0
TCGA-MB-A5Y8,1
TCGA-DX-A6YT,1
TCGA-44-3918,0
TCGA-D5-6929,0
TCGA-AB-2871,0
TCGA-24-1843,0
TCGA-AC-A3YI,1
TCGA-3K-AAZ8,0
TCGA-FF-8047,0
TCGA-E7-A7DV,0
TCGA-FL-A1YV,1
TCGA-LN-A9FQ,1
TCGA-5P-A9K9,1
TCGA-BR-8077,0
TCGA-KN-8430,0
TCGA-V4-A9EL,0
TCGA-CC-A8HU,1
TCGA-05-4415,0
TCGA-B6-A40C,0
TCGA-2Y-A9H0,0
TCGA-HT-7472,1
TCGA-D5-6930,0
TCGA-BJ-A2N7,1
TCGA-3A-A9IV,1
TCGA-BS-A0V7,0
TCGA-CJ-4908,0
TCGA-VS-A9UL,1
TCGA-EE-A2M7,0
TCGA-C4-A0F7,1
TCGA-BP-4158,0
TCGA-HT-7854,1
TCGA-DD-AADD,1
TCGA-SR-A6MZ,0
TCGA-ZG-A9LN,0
TCGA-S4-A8RP,0
TCGA-HT-7855,1
TCGA-BQ-7055,1
TCGA-BR-6452,0
TCGA-B0-5711,1
TCGA-CV-A464,0
TCGA-GN-A266,0
TCGA-IA-A40U,0
TCGA-BP-5176,0
TCGA-78-7161,1
TCGA-EO-A3AU,0
TCGA-DD-A4NF,1
TCGA-YT-A95E,0
TCGA-29-1785,0
TCGA-XJ-A9DI,0
TCGA-25-1632,1
TCGA-CD-8524,0
TCGA-2Z-A9JD,1
TCGA-BG-A3EW,1
TCGA-EJ-5519,1
TCGA-DD-A1EL,1
TCGA-DK-A6AW,1
TCGA-EI-6885,0
TCGA-N7-A59B,1
TCGA-DK-AA75,1
TCGA-FD-A62O,1
TCGA-VS-A9UO,1
TCGA-BR-6802,0
TCGA-DB-A4XG,1
TCGA-55-6978,0
TCGA-DT-5265,1
TCGA-24-1544,1
TCGA-FR-A2OS,1
TCGA-A4-7584,1
TCGA-G7-A8LB,1
TCGA-AB-2999,0
TCGA-C5-A8XJ,0
TCGA-QL-A97D,0
TCGA-E2-A1IF,0
TCGA-HT-A5RC,1
TCGA-C5-A7CL,0
TCGA-AO-A0JE,0
TCGA-S3-AA11,1
TCGA-JY-A93D,0
TCGA-CJ-4912,0
TCGA-HT-A616,1
TCGA-ER-A19T,1
TCGA-CW-6088,1
TCGA-FU-A3NI,0
TCGA-SI-A71O,0
TCGA-BF-AAOU,0
TCGA-23-1111,1
TCGA-EO-A22Y,1
TCGA-49-4507,0
TCGA-HF-7133,0
TCGA-RD-A8MV,0
TCGA-3X-AAVE,0
TCGA-B0-4699,0
TCGA-FK-A3SB,1
TCGA-KR-A7K0,1
TCGA-X9-A973,1
TCGA-FE-A230,0
TCGA-VM-A8C8,1
TCGA-56-8504,0
TCGA-KN-8426,1
TCGA-55-8621,0
TCGA-HI-7170,0
TCGA-UF-A7JS,0
TCGA-4V-A9QJ,0
TCGA-D8-A27I,0
TCGA-CD-8536,0
TCGA-BP-4760,1
TCGA-2G-AALP,0
TCGA-V4-A9EX,1
TCGA-HT-7681,1
TCGA-2G-AAGM,1
TCGA-WC-A87T,1
TCGA-VS-A9V0,1
TCGA-LN-A7HX,1
TCGA-AB-2966,0
TCGA-ER-A198,0
TCGA-A3-3317,0
TCGA-BR-4201,0
TCGA-G3-A5SM,0
TCGA-63-A5MI,1
TCGA-KM-8476,1
TCGA-49-6743,0
TCGA-CZ-4854,0
TCGA-BJ-A3PT,0
TCGA-HC-A4ZV,0
TCGA-UD-AABZ,1
TCGA-20-1685,0
TCGA-BQ-7062,0
TCGA-CV-7248,0
TCGA-X7-A8D8,0
TCGA-KK-A7AP,1
TCGA-EE-A3JD,0
TCGA-13-0913,0
TCGA-CV-7090,0
TCGA-FE-A3PA,1
TCGA-BR-7723,0
TCGA-E2-A572,1
TCGA-AC-A3W6,0
TCGA-H7-7774,0
TCGA-AY-A54L,1
TCGA-CG-5720,0
TCGA-BF-AAP4,0
TCGA-A2-A0D3,0
TCGA-55-6970,0
TCGA-86-7955,1
TCGA-AO-A0JG,0
TCGA-B0-5119,0
TCGA-CJ-4916,0
TCGA-C5-A7X3,0
TCGA-G9-6385,1
TCGA-DD-A11C,1
TCGA-BC-A10Q,1
TCGA-75-6207,0
TCGA-LT-A5Z6,0
TCGA-2L-AAQJ,0
TCGA-36-1569,0
TCGA-A8-A07L,1
TCGA-B0-4696,1
TCGA-41-4097,1
TCGA-CN-4736,0
TCGA-V4-A9EO,1
TCGA-A2-A0SV,0
TCGA-KN-8433,1
TCGA-GN-A263,1
TCGA-CM-5860,0
TCGA-CJ-5678,1
TCGA-04-1655,1
TCGA-CZ-5989,0
TCGA-2J-AAB9,0
TCGA-C5-A7CG,0
TCGA-VS-A94X,0
TCGA-DU-A6S2,1
TCGA-FD-A3B8,0
TCGA-CD-8532,0
TCGA-59-A5PD,1
TCGA-EJ-7788,0
TCGA-BF-AAP8,1
TCGA-ZB-A96I,0
TCGA-A7-A5ZW,0
TCGA-DK-AA6R,1
TCGA-AA-A01P,0
TCGA-DX-AB2J,1
TCGA-MX-A5UJ,0
TCGA-EE-A2A5,1
TCGA-59-2352,0
TCGA-VD-A8KI,1
TCGA-A2-A1G6,0
TCGA-DU-7309,1
TCGA-BR-8289,0
TCGA-L5-A4OT,0
TCGA-AB-3000,0
TCGA-EU-5906,0
TCGA-SC-A6LR,1
TCGA-06-0744,1
TCGA-X6-A8C7,1
TCGA-IM-A4EB,0
TCGA-C5-A1BI,0
TCGA-UZ-A9PL,1
TCGA-CW-5580,0
TCGA-CN-5370,0
TCGA-66-2753,0
TCGA-BR-8485,0
TCGA-CG-5724,0
TCGA-VD-AA8M,1
TCGA-DJ-A13V,1
TCGA-DD-A4NB,0
TCGA-43-6770,0
TCGA-HU-A4GY,0
TCGA-B0-5690,0
TCGA-CK-4950,0
TCGA-HM-A3JJ,0
TCGA-J8-A3O1,1
TCGA-KN-8429,1
TCGA-98-A53B,0
TCGA-5P-A9KE,1
TCGA-DA-A3F3,1
TCGA-E9-A1NE,0
TCGA-55-8205,0
TCGA-BC-A10Z,1
TCGA-EM-A1YE,1
TCGA-CN-4727,1
TCGA-AL-3473,0
TCGA-AX-A3FV,1
TCGA-BJ-A0ZB,1
TCGA-DZ-6134,0
TCGA-AA-3534,0
TCGA-HD-8314,0
TCGA-25-1635,0
TCGA-VD-A8KN,0
TCGA-A6-2679,0
TCGA-63-A5MR,0
TCGA-69-7763,0
TCGA-PC-A5DP,1
TCGA-ZJ-AAXD,0
TCGA-56-8083,0
TCGA-KL-8332,1
TCGA-IN-A6RL,0
TCGA-BH-A0BR,0
TCGA-Z7-A8R6,1
TCGA-EK-A2R8,0
TCGA-55-7913,0
TCGA-ER-A19P,0
TCGA-2L-AAQA,1
TCGA-ND-A4W6,0
TCGA-94-A5I6,1
TCGA-TS-A7P0,0
TCGA-VD-A8KM,0
TCGA-D5-6537,1
TCGA-62-8397,0
TCGA-E9-A1NG,1
TCGA-EE-A29G,0
TCGA-OL-A5D8,0
TCGA-DB-A4XH,1
TCGA-HT-7485,1
TCGA-AB-2805,0
TCGA-23-1023,0
TCGA-VW-A7QS,1
TCGA-30-1891,0
TCGA-CW-5584,0
TCGA-49-6761,0
TCGA-66-2742,0
TCGA-B6-A0IJ,0
TCGA-FJ-A3ZE,1
TCGA-EJ-7783,0
TCGA-04-1348,0
TCGA-06-0211,1
TCGA-A3-3376,0
TCGA-25-2401,0
TCGA-FV-A3R3,0
TCGA-VV-A86M,1
TCGA-D7-6522,0
TCGA-73-4659,0
TCGA-B3-4103,1
TCGA-QB-A6FS,0
TCGA-CG-4449,0
TCGA-VS-A9UP,1
TCGA-14-0817,1
TCGA-ET-A3BN,1
TCGA-E1-A7YV,1
TCGA-AC-A2QH,1
TCGA-PE-A5DD,0
TCGA-CA-5254,0
TCGA-TQ-A7RW,1
TCGA-A2-A1FW,1
TCGA-E2-A576,0
TCGA-HT-7468,1
TCGA-ZF-A9RM,1
TCGA-56-8304,0
TCGA-78-8640,0
TCGA-CZ-5982,1
TCGA-IC-A6RF,1
TCGA-AD-A5EK,1
TCGA-G5-6235,1
TCGA-37-4130,0
TCGA-EE-A3JH,0
TCGA-91-A4BC,0
TCGA-O8-A75V,0
TCGA-B0-5697,1
TCGA-CK-6746,0
TCGA-Z4-A9VC,1
TCGA-AK-3456,1
TCGA-FP-7829,1
TCGA-CA-6718,0
TCGA-HT-7677,1
TCGA-AJ-A3TW,0
TCGA-BC-A10R,1
TCGA-YS-AA4M,0
TCGA-UY-A78L,1
TCGA-ZB-A962,0
TCGA-VQ-A8E2,0
TCGA-W5-AA2G,0
TCGA-DE-A3KN,1
TCGA-49-4490,0
TCGA-A7-A13H,0
TCGA-50-8457,0
TCGA-A4-A7UZ,0
TCGA-G3-A25S,1
TCGA-04-1519,1
TCGA-C5-A1BF,0
TCGA-E2-A1IO,0
TCGA-CR-6474,0
TCGA-13-0801,0
TCGA-IN-AB1X,0
TCGA-AY-5543,0
TCGA-EJ-5504,1
TCGA-97-8547,0
TCGA-K4-A4AB,1
TCGA-AN-A049,0
TCGA-WT-AB44,1
TCGA-97-8175,0
TCGA-BR-8297,0
TCGA-CG-5732,0
TCGA-76-4931,1
TCGA-04-1651,1
TCGA-10-0934,1
TCGA-BH-A0BF,0
TCGA-AR-A5QN,0
TCGA-DK-A2I1,0
TCGA-DU-A5TY,1
TCGA-HT-8109,1
TCGA-QT-A7U0,1
TCGA-FS-A1ZN,1
TCGA-27-2519,1
TCGA-ZB-A961,0
TCGA-EX-A69M,0
TCGA-BJ-A45H,0
TCGA-F4-6807,0
TCGA-06-0156,1
TCGA-23-1809,1
TCGA-W5-AA39,1
TCGA-EM-A3FK,1
TCGA-NI-A8LF,1
TCGA-DC-6683,1
TCGA-34-5239,0
TCGA-H2-A3RI,0
TCGA-S8-A6BW,1
TCGA-EJ-5512,1
TCGA-EA-A5ZD,0
TCGA-06-0675,1
TCGA-CV-7410,0
TCGA-A2-A04V,1
TCGA-2G-AAG9,0
TCGA-66-2757,0
TCGA-DD-AADG,1
TCGA-CK-5915,1
TCGA-85-A4QR,1
TCGA-ET-A40R,0
TCGA-E2-A14T,1
TCGA-BF-A3DL,1
TCGA-64-1676,0
TCGA-A6-3810,0
TCGA-92-7341,0
TCGA-DJ-A2PV,1
